lead_id,hubspot_id,hubspot_name,archived,confidence,rule,name_similarity,evidence,conflicts,hubspot_values
L0000043,346299462385,Hair Galleria,False,0,NO_CREDIBLE_MATCH,0.4,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078450177"", ""hubspot"": ""+14072370319""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.154Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:25.314Z"", ""hs_object_id"": ""346299462385"", ""name"": ""Hair Galleria"", ""phone"": ""+1 407-237-0319"", ""state"": null, ""website"": ""https://www.instagram.com/hairgalleria_orlando/"", ""zip"": null}"
L0000043,346433476320,444 Barber Studios,False,0,NO_CREDIBLE_MATCH,0.5,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078450177"", ""hubspot"": ""+14075428111""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Oviedo"", ""country"": null, ""createdate"": ""2026-09-12T22:50:58.173Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.469Z"", ""hs_object_id"": ""346433476320"", ""name"": ""444 Barber Studios"", ""phone"": ""+1 407-542-8111"", ""state"": null, ""website"": ""https://www.instagram.com/444barberstudios%3Figsh%3DMWZsYmg1cXR3emMzag%253D%253D%26utm_source%3Dqr"", ""zip"": null}"
L0000045,346447477496,J. Bauman Salon (Mills 50 District),False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""j bauman salon mills 50 district"", ""hubspot"": ""j bauman salon mills 50 district""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""jbaumansalon.com""], ""hubspot"": [""jbaumansalon.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078989044"", ""hubspot"": ""+14078989044""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.274Z"", ""domain"": ""jbaumansalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:55:50.344Z"", ""hs_object_id"": ""346447477496"", ""name"": ""J. Bauman Salon (Mills 50 District)"", ""phone"": ""+1 407-898-9044"", ""state"": null, ""website"": ""https://www.jbaumansalon.com/"", ""zip"": null}"
L0000046,346447477496,J. Bauman Salon (Mills 50 District),False,70,domain_only,0.7324,"[{""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booking.mangomint.com"", ""jbaumansalon.com""], ""hubspot"": [""jbaumansalon.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14072289827"", ""hubspot"": ""+14078989044""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.274Z"", ""domain"": ""jbaumansalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:55:50.344Z"", ""hs_object_id"": ""346447477496"", ""name"": ""J. Bauman Salon (Mills 50 District)"", ""phone"": ""+1 407-898-9044"", ""state"": null, ""website"": ""https://www.jbaumansalon.com/"", ""zip"": null}"
L0000048,346306565858,JUVE' Hair Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""juve hair salon"", ""hubspot"": ""juve hair salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""juvehairsalon.com""], ""hubspot"": [""juvehairsalon.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14072038944"", ""hubspot"": ""+14072038944""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:07.256Z"", ""domain"": ""juvehairsalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:24.141Z"", ""hs_object_id"": ""346306565858"", ""name"": ""JUVE' Hair Salon"", ""phone"": ""+1 407-203-8944"", ""state"": null, ""website"": ""https://www.juvehairsalon.com/"", ""zip"": null}"
L0000051,346376133324,Camilo Caval CSC Beauty Salon,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""camilo caval csc beauty salon"", ""hubspot"": ""camilo caval csc beauty salon""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""camilocaval.glossgenius.com""], ""hubspot"": [""camilocaval.glossgenius.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14075756929"", ""hubspot"": ""+14075756929""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:56.016Z"", ""domain"": ""camilocaval.glossgenius.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:15.172Z"", ""hs_object_id"": ""346376133324"", ""name"": ""Camilo Caval CSC Beauty Salon"", ""phone"": ""+1 407-575-6929"", ""state"": null, ""website"": ""https://camilocaval.glossgenius.com/"", ""zip"": null}"
L0000053,346449262294,Laura Reynolds Artistry Hair & Makeup Team,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""laura reynolds artistry hair makeup team"", ""hubspot"": ""laura reynolds artistry hair makeup team""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""laurareynoldsartistry.com""], ""hubspot"": [""laurareynoldsartistry.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14079625114"", ""hubspot"": ""+14079625114""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.336Z"", ""domain"": ""laurareynoldsartistry.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:25.451Z"", ""hs_object_id"": ""346449262294"", ""name"": ""Laura Reynolds Artistry Hair & Makeup Team"", ""phone"": ""+1 407-962-5114"", ""state"": null, ""website"": ""http://www.laurareynoldsartistry.com/"", ""zip"": null}"
L0000055,346241070780,Fusion Hair Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""fusion hair salon"", ""hubspot"": ""fusion hair salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""fusionsalonorlando.com""], ""hubspot"": [""fusionsalonorlando.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14072280774"", ""hubspot"": ""+14072280774""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:48.527Z"", ""domain"": ""fusionsalonorlando.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:55:50.603Z"", ""hs_object_id"": ""346241070780"", ""name"": ""Fusion Hair Salon"", ""phone"": ""+1 407-228-0774"", ""state"": null, ""website"": ""https://www.fusionsalonorlando.com/"", ""zip"": null}"
L0000056,342025333453,Instagram,False,0,NO_CREDIBLE_MATCH,0.24,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""instagram.com""], ""hubspot"": [""instagram.com""]}]",[],"{""address"": null, ""address2"": null, ""city"": null, ""country"": null, ""createdate"": ""2026-08-25T19:09:21.578Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-01T12:05:10.100Z"", ""hs_object_id"": ""342025333453"", ""name"": ""Instagram"", ""phone"": null, ""state"": null, ""website"": ""instagram.com"", ""zip"": null}"
L0000056,346264440506,Edro's Salon,False,0,NO_CREDIBLE_MATCH,0.3571,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078972200"", ""hubspot"": ""+14073512413""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:39.418Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:55.877Z"", ""hs_object_id"": ""346264440506"", ""name"": ""Edro's Salon"", ""phone"": ""+1 407-351-2413"", ""state"": null, ""website"": ""http://instagram.com/edros.salon"", ""zip"": null}"
L0000056,346292388564,Patty Serna Hair Salon,False,0,NO_CREDIBLE_MATCH,0.2632,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078972200"", ""hubspot"": ""+14073047654""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Altamonte Springs"", ""country"": null, ""createdate"": ""2026-09-12T22:50:09.550Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:15.027Z"", ""hs_object_id"": ""346292388564"", ""name"": ""Patty Serna Hair Salon"", ""phone"": ""+1 407-304-7654"", ""state"": null, ""website"": ""https://www.instagram.com/pattysernabeautysalon/"", ""zip"": null}"
L0000056,346299462385,Hair Galleria,False,0,NO_CREDIBLE_MATCH,0.2759,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078972200"", ""hubspot"": ""+14072370319""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.154Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:25.314Z"", ""hs_object_id"": ""346299462385"", ""name"": ""Hair Galleria"", ""phone"": ""+1 407-237-0319"", ""state"": null, ""website"": ""https://www.instagram.com/hairgalleria_orlando/"", ""zip"": null}"
L0000056,346433476320,444 Barber Studios,False,0,NO_CREDIBLE_MATCH,0.1176,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078972200"", ""hubspot"": ""+14075428111""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Oviedo"", ""country"": null, ""createdate"": ""2026-09-12T22:50:58.173Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.469Z"", ""hs_object_id"": ""346433476320"", ""name"": ""444 Barber Studios"", ""phone"": ""+1 407-542-8111"", ""state"": null, ""website"": ""https://www.instagram.com/444barberstudios%3Figsh%3DMWZsYmg1cXR3emMzag%253D%253D%26utm_source%3Dqr"", ""zip"": null}"
L0000058,346406573809,Mango Hair Studio Lake Nona,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""mango hair studio lake nona"", ""hubspot"": ""mango hair studio lake nona""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""mangobeauty.us"", ""vagaro.com""], ""hubspot"": [""mangobeauty.us""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14077304347"", ""hubspot"": ""+14077304347""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:23.275Z"", ""domain"": ""mangobeauty.us"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:27.547Z"", ""hs_object_id"": ""346406573809"", ""name"": ""Mango Hair Studio Lake Nona"", ""phone"": ""+1 407-730-4347"", ""state"": null, ""website"": ""https://www.mangobeauty.us/"", ""zip"": null}"
L0000061,346342228708,Sanctuary Salon & Med Spa,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""sanctuary salon med spa"", ""hubspot"": ""sanctuary salon med spa""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""sanctuarysalondayspa.com""], ""hubspot"": [""sanctuarysalondayspa.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14079091011"", ""hubspot"": ""+14079091011""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.549Z"", ""domain"": ""sanctuarysalondayspa.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:25.494Z"", ""hs_object_id"": ""346342228708"", ""name"": ""Sanctuary Salon & Med Spa"", ""phone"": ""+1 407-909-1011"", ""state"": null, ""website"": ""https://www.sanctuarysalondayspa.com/"", ""zip"": null}"
L0000062,346376133327,Napolitano Beauty & Co,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""napolitano beauty co"", ""hubspot"": ""napolitano beauty co""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""api.whatsapp.com"", ""napolitanobeautyco.com""], ""hubspot"": [""napolitanobeautyco.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14246228022"", ""hubspot"": ""+14246228022""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:06.675Z"", ""domain"": ""napolitanobeautyco.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:24.657Z"", ""hs_object_id"": ""346376133327"", ""name"": ""Napolitano Beauty & Co"", ""phone"": ""+1 424-622-8022"", ""state"": null, ""website"": ""http://napolitanobeautyco.com/"", ""zip"": null}"
L0000064,346306565855,KC Beauty Lounge,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""kc beauty lounge"", ""hubspot"": ""kc beauty lounge""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""kcbeauty.us"", ""login.meevo.com""], ""hubspot"": [""kcbeauty.us""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14072709517"", ""hubspot"": ""+14072709517""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:56.560Z"", ""domain"": ""kcbeauty.us"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:13.980Z"", ""hs_object_id"": ""346306565855"", ""name"": ""KC Beauty Lounge"", ""phone"": ""+1 407-270-9517"", ""state"": null, ""website"": ""https://www.kcbeauty.us/"", ""zip"": null}"
L0000066,346322658009,Phenix Salon Suites SoDo Orlando,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""phenix salon suites sodo orlando"", ""hubspot"": ""phenix salon suites sodo orlando""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""phenixsalonsuitesflorida.com""], ""hubspot"": [""phenixsalonsuitesflorida.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14077173851"", ""hubspot"": ""+14077173851""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:57.716Z"", ""domain"": ""phenixsalonsuitesflorida.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.025Z"", ""hs_object_id"": ""346322658009"", ""name"": ""Phenix Salon Suites SoDo Orlando"", ""phone"": ""+1 407-717-3851"", ""state"": null, ""website"": ""http://www.phenixsalonsuitesflorida.com/"", ""zip"": null}"
L0000071,346303052531,Hair In Motion of New York - MetroWest,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""hair in motion of new york metrowest"", ""hubspot"": ""hair in motion of new york metrowest""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""fresha.com""], ""hubspot"": [""fresha.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14077048300"", ""hubspot"": ""+14077048300""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://fresha.com/providers/15354""], ""hubspot"": [""https://fresha.com/providers/15354""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:47.523Z"", ""domain"": ""fresha.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:03.912Z"", ""hs_object_id"": ""346303052531"", ""name"": ""Hair In Motion of New York - MetroWest"", ""phone"": ""+1 407-704-8300"", ""state"": null, ""website"": ""https://www.fresha.com/providers/15354"", ""zip"": null}"
L0000072,346367197922,Little Sister,False,55,phone_only,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""little sister"", ""hubspot"": ""little sister""}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078671413"", ""hubspot"": ""+14078671413""}]",[],"{""address"": null, ""address2"": null, ""city"": null, ""country"": null, ""createdate"": ""2026-09-12T22:54:43.728Z"", ""domain"": null, ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:54:48.810Z"", ""hs_object_id"": ""346367197922"", ""name"": ""Little Sister"", ""phone"": ""407-867-1413"", ""state"": null, ""website"": null, ""zip"": null}"
L0000073,346410110671,Aveda - TCG Salon & Headspa,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""aveda tcg salon headspa"", ""hubspot"": ""aveda tcg salon headspa""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""headspaorlando.com"", ""phorest.com""], ""hubspot"": [""headspaorlando.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14074270454"", ""hubspot"": ""+14074270454""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.738Z"", ""domain"": ""headspaorlando.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:27.388Z"", ""hs_object_id"": ""346410110671"", ""name"": ""Aveda - TCG Salon & Headspa"", ""phone"": ""+1 407-427-0454"", ""state"": null, ""website"": ""http://www.headspaorlando.com/"", ""zip"": null}"
L0000074,346306565849,Dejavu Hair & Design,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""dejavu hair design"", ""hubspot"": ""dejavu hair design""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""dejavuhairdesignct.com"", ""vagaro.com""], ""hubspot"": [""dejavuhairdesignct.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14077784877"", ""hubspot"": ""+14077784877""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.725Z"", ""domain"": ""dejavuhairdesignct.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:46.828Z"", ""hs_object_id"": ""346306565849"", ""name"": ""Dejavu Hair & Design"", ""phone"": ""+1 407-778-4877"", ""state"": null, ""website"": ""https://www.dejavuhairdesignct.com/"", ""zip"": null}"
L0000079,346367196906,Empire Hair & Beauty Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""empire hair beauty salon"", ""hubspot"": ""empire hair beauty salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booksy.com"", ""empirehbs.com""], ""hubspot"": [""empirehbs.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+16892549919"", ""hubspot"": ""+16892549919""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:58.016Z"", ""domain"": ""empirehbs.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:15.418Z"", ""hs_object_id"": ""346367196906"", ""name"": ""Empire Hair & Beauty Salon"", ""phone"": ""+1 689-254-9919"", ""state"": null, ""website"": ""http://www.empirehbs.com/"", ""zip"": null}"
L0000085,346303052532,Hair Straightening: Envy Me Hair Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""hair straightening envy me hair salon"", ""hubspot"": ""hair straightening envy me hair salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""envymehair.com""], ""hubspot"": [""envymehair.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14079140024"", ""hubspot"": ""+14079140024""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:48.664Z"", ""domain"": ""envymehair.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:04.753Z"", ""hs_object_id"": ""346303052532"", ""name"": ""Hair Straightening: Envy Me Hair Salon"", ""phone"": ""+1 407-914-0024"", ""state"": null, ""website"": ""https://envymehair.com/"", ""zip"": null}"
L0000103,346447478460,CENZI BEAUTY DOCTOR PHILLIPS,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""cenzi beauty doctor phillips"", ""hubspot"": ""cenzi beauty doctor phillips""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""cenzibeauty.com""], ""hubspot"": [""cenzibeauty.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14072058855"", ""hubspot"": ""+14072058855""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:39.157Z"", ""domain"": ""cenzibeauty.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:54.778Z"", ""hs_object_id"": ""346447478460"", ""name"": ""CENZI BEAUTY DOCTOR PHILLIPS"", ""phone"": ""+1 407-205-8855"", ""state"": null, ""website"": ""http://cenzibeauty.com/"", ""zip"": null}"
L0000110,346260793025,Matthew Michaels Salon Experience,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""matthew michaels salon experience"", ""hubspot"": ""matthew michaels salon experience""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""matthewmichaels.com""], ""hubspot"": [""matthewmichaels.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078969892"", ""hubspot"": ""+14078969892""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:38.432Z"", ""domain"": ""matthewmichaels.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:56.258Z"", ""hs_object_id"": ""346260793025"", ""name"": ""Matthew Michaels Salon Experience"", ""phone"": ""+1 407-896-9892"", ""state"": null, ""website"": ""http://www.matthewmichaels.com/"", ""zip"": null}"
L0000115,346260793030,"Hair By Alfredo at Salon Lofts, Studio 12, Waterford Lakes Plaza",False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""hair by alfredo at salon lofts studio 12 waterford lakes plaza"", ""hubspot"": ""hair by alfredo at salon lofts studio 12 waterford lakes plaza""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""squareup.com""], ""hubspot"": [""squareup.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14074617887"", ""hubspot"": ""+14074617887""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://squareup.com/appointments/book/3MNFV8Q7HDFCS""], ""hubspot"": [""https://squareup.com/appointments/book/3MNFV8Q7HDFCS""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:07.098Z"", ""domain"": ""squareup.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:23.774Z"", ""hs_object_id"": ""346260793030"", ""name"": ""Hair By Alfredo at Salon Lofts, Studio 12, Waterford Lakes Plaza"", ""phone"": ""+1 407-461-7887"", ""state"": null, ""website"": ""https://squareup.com/appointments/book/3MNFV8Q7HDFCS"", ""zip"": null}"
L0000141,346292388571,ACoLab Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""acolab salon"", ""hubspot"": ""acolab salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""acolab.salon"", ""fresha.com""], ""hubspot"": [""acolab.salon""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14077904787"", ""hubspot"": ""+14077904787""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Winter Park"", ""country"": null, ""createdate"": ""2026-09-12T22:50:58.325Z"", ""domain"": ""acolab.salon"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.707Z"", ""hs_object_id"": ""346292388571"", ""name"": ""ACoLab Salon"", ""phone"": ""+1 407-790-4787"", ""state"": null, ""website"": ""https://acolab.salon/"", ""zip"": null}"
L0000141,346303052531,Hair In Motion of New York - MetroWest,False,0,NO_CREDIBLE_MATCH,0.1667,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""acolab.salon"", ""fresha.com""], ""hubspot"": [""fresha.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14077904787"", ""hubspot"": ""+14077048300""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:47.523Z"", ""domain"": ""fresha.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:03.912Z"", ""hs_object_id"": ""346303052531"", ""name"": ""Hair In Motion of New York - MetroWest"", ""phone"": ""+1 407-704-8300"", ""state"": null, ""website"": ""https://www.fresha.com/providers/15354"", ""zip"": null}"
